imdb_id,script_id,title,year,gross (inflation-adjusted),link
tt1659337,3079,The Perks of Being a Wallflower,2012,19,"http://www.imsdb.com/Movie Scripts/Perks of Being a Wallflower, The Script.html"
tt1663202,8257,The Revenant,2015,147,"REVENANT, THE (2015) 2007.04.24 draft by Mark L. Smith.pdf"
tt1663655,8614,Martyrs,2015,,Martyrs (2015) [2009-12-3] [Digital].pdf
tt1663662,6331,Pacific Rim,2013,109,Pacific_Rim.pdf
tt1670345,7681,Now You See Me,2013,126,NOW YOU SEE ME (2013) by Boaz Yakin & Edwart Ricourt [2009.05] [Scan] [Hit'10].pdf
tt1675192,3494,Take Shelter,2011,1,http://www.imsdb.com/Movie Scripts/Take Shelter Script.html
tt1690953,2148,Despicable Me 2,2013,393,http://www.imsdb.com/Movie Scripts/Despicable Me 2 Script.html
tt1691920,4394,I Melt with You,2011,,http://www.simplyscripts.com/scripts/exclusive/AUGUST_2ndFINAL_DRAFT.pdf
tt1700845,5492,The Invisible Woman,2013,1,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/The-Invisible-Woman.pdf
tt1706593,2003,Chronicle,2012,70,http://www.imsdb.com/Movie Scripts/Chronicle Script.html
tt1706620,7406,Snowpiercer,2013,4,SNOWPIERCER - 2011.11.11 final draft by Bong Joon-Ho and Kelly Masterson.pdf
tt1707386,2754,Les Misérables,2012,162,http://www.imsdb.com/Movie Scripts/Les Miserables Script.html
tt1714206,7298,The Spectacular Now,2013,7,THE SPECTACULAR NOW written by Scott Neustadter & Michael Weber.pdf
tt1716777,7765,People Like Us,2012,13,People Like Us (aka Welcome To People).pdf
tt1723811,3313,Shame,2011,4,http://www.imsdb.com/Movie Scripts/Shame Script.html
tt1726669,7130,Killer Joe,2011,2,KILLER JOE by Tracy Letts.pdf
tt1735898,3378,Snow White and the Huntsman,2012,169,http://www.imsdb.com/Movie Scripts/Snow White and the Huntsman Script.html
tt1742334,7977,Sabotage,2014,11,Sabotage (2014) [David Ayer Draft][2012-08].pdf
tt1748122,2947,Moonrise Kingdom,2012,49,http://www.imsdb.com/Movie Scripts/Moonrise Kingdom Script.html
tt1748179,8490,Red Lights,2012,,Red Lights (2012) (Cortes) [2010-10] [Unspec.] [125p] [Digital].pdf
tt1748227,7907,The Collection,2012,7,"Collection, The (Melton and Dunstan) 2010-8-22 Unspec. 102p Digital.pdf"
tt1758830,3536,This Is 40,2012,73,http://www.imsdb.com/Movie Scripts/This is 40 Script.html
tt1763264,4716,No One Lives,2012,,http://www.joblo.com/scripts/no-one-lives-original-spec-script-september-2011.pdf
tt1764183,1684,Arbitrage,2012,8,http://www.imsdb.com/Movie Scripts/Arbitrage Script.html
tt1764234,6302,Killing Them Softly,2012,16,Killing Them Softly.pdf
tt1764651,6121,The Expendables 2,2012,92,Expendables 2 (2012) [2011-5-9] [Scan]_Reduced.pdf
tt1772240,8194,Apollo 18,2011,19,APOLLO 18 (2011) 2010.06.16 draft by Brian Miller.pdf
tt1772288,5396,Danny Collins,2015,5,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Danny-Collins.pdf
tt1772341,5516,Wreck-It Ralph,2012,206,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Wreck-It-Ralph.pdf
tt1781769,1659,Anna Karenina,2012,13,http://www.imsdb.com/Movie Scripts/Anna Karenina Script.html
tt1781782,3958,Boy Who Never Slept,2006,,http://www.dailyscript.com/scripts/Boy+Who+Never+Slept.txt
tt1781922,8409,No Escape,2015,28,NO ESCAPE (2015) (aka THE COUP) by John Erick Dowdle & Drew Dowdle [2012.12.06] [Digital] (1).pdf
tt1790864,7822,The Maze Runner,2014,108,"Maze Runner, The - Noah Oppenheim [06.10.2011].pdf"
tt1790885,3766,Zero Dark Thirty,2012,104,http://www.imsdb.com/Movie Scripts/Zero Dark Thirty Script.html
tt1791528,6867,Inherent Vice,2014,8,INHERENT VICE (2014) by Paul Thomas Anderson [2013.08.07] [Shoot.] [Digital].pdf
tt1791682,5511,While We're Young,2014,8,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/While-Were-Young.pdf
tt1798684,7836,Southpaw,2015,54,SOUTHPAW (2015) 2014.03.03 draft by Kurt Sutter.pdf
tt1798709,4352,Her,2013,27,https://dl.dropboxusercontent.com/s/t711fe3u47rgkr1/HER%20%282013%29%20Spilke%20Jonze%20-Final-.pdf
tt1800241,1628,American Hustle,2013,160,http://www.imsdb.com/Movie Scripts/American Hustle Script.html
tt1817273,4787,The Place Beyond the Pines,2012,23,http://focusguilds2013.com/workspace/media/tpbtp-final-script-9-26-2011.pdf
tt1821549,4686,Nebraska,2013,18,http://www.paramountguilds.com/pdf/nebraska_screenplay.pdf
tt1826590,6034,About Last Night,2014,51,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/ALN%2520White%2520Shooting%25209.5.12%20Andrew%20Ferguson.pdf
tt1828970,6093,Evidence,2013,,EVIDENCE_by_John_Swetnam.pdf
tt1837703,4208,The Fifth Estate,2013,3,http://wikileaks.org/IMG/html/wikileaks-dreamworks-memo.html#script
tt1853739,7737,You're Next,2011,20,YOURE_NEXT_shooting.pdf
tt1855199,6522,End of Watch,2012,44,END OF WATCH_David Ayer.pdf
tt1855325,6054,Resident Evil: Retribution,2012,46,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/RE5%20Script%20%28Aug%202012%29.pdf
tt1862079,9111,Safety Not Guaranteed,2012,4,https://indiegroundfilms.files.wordpress.com/2014/01/safety-not-guaranteed.pdf
tt1866249,3298,The Sessions,2012,6,"http://www.imsdb.com/Movie Scripts/Sessions, The Script.html"
tt1870419,7177,Hatchet III,2013,,Hatchet III UNRATED Screenplay.pdf
tt1872194,6908,The Judge,2014,50,The Judge.pdf
tt1876451,6056,Sparkle,2012,26,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/SPARKLE%20PRODUCTION%20DRAFT%20LOCKED%20WHITE%20PAGES%209.20.11.pdf
tt1895587,8089,Spotlight,2015,35,"SPOTLIGHT (06.05.13) - Josh Singer, Tom McCarthy.pdf"
tt1907668,2303,Flight,2012,102,http://www.imsdb.com/Movie Scripts/Flight Script.html
tt1909807,4674,My Pure Joy,2011,,http://www.horrorlair.com/movies/My_Pure_Joy_script.html
tt1921064,6052,Pompeii,2014,24,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/POMPEII%2010-May-2011.pdf
tt1922777,8471,Sinister,2012,52,SINISTER (2012) 2011.04.20 draft by Scott Derrickson & C. Robert Cargill.pdf
tt1929263,6045,Heaven Is for Real,2014,97,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/HEAVEN%20IS%20FOR%20REAL%20April%204%202013-Clean%5b2%5d%20Caren%20Beck.pdf
tt1931533,7973,Seven Psychopaths,2012,16,Seven Psychopaths by Martin McDonagh [UNDATED][Digital].pdf
tt1935179,2959,Mud,2012,23,http://www.imsdb.com/Movie Scripts/Mud Script.html
tt1939659,7516,Carrie,2013,37,Carrie (2013) [10-31-2011].pdf
tt1945084,8627,Everly,2014,,EVERLY by Yale Hannon.pdf
tt1959490,7659,Noah,2014,107,NOAH by Aronofsky & Handel.pdf
tt1967545,4495,Labor Day,2013,14,http://www.paramountguilds.com/pdf/labor_day_screenplay.pdf
tt1969062,5420,Infinitely Polar Bear,2014,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Infinitely-Polar-Bear.pdf
tt1972571,8057,A Most Wanted Man,2014,18,A Most Wanted Man .pdf
tt1979320,3244,Rush,2013,28,http://www.imsdb.com/Movie Scripts/Rush Script.html
tt1980209,7706,Pain & Gain,2013,53,Pain & Gain - Christopher Markus & Stephen McFeely (revisions) Jerry Stahl [01.21.2011].pdf
tt1980929,8633,Begin Again,2013,17,BEGIN AGAIN (2014) (aka CAN A SONG SAVE YOUR LIFE) by John Carney [Undated] [Shoot.] [Digital].pdf
tt1981677,8655,Pitch Perfect,2012,71,https://indiegroundfilms.files.wordpress.com/2014/01/pitch-perfect-14dec2011-2nd-revised-blue-numbered.pdf
tt1985966,6039,Cloudy with a Chance of Meatballs 2,2013,128,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/CLOUDY%202%20%2820120924%29.pdf
tt2006810,3059,Papadopoulos & Sons,2012,,http://www.imsdb.com/Movie Scripts/Papadopoulos & Sons Script.html
tt2017020,6060,The Smurfs 2,2013,75,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Smurfs%202%20%2820120626%29.pdf
tt2024432,7447,Identity Thief,2013,143,IDENTITY THIEF (2013) (aka ID THEFT) by Jerry Eeten (Rev. - Craig Mazin) [2011.12.02] [1st] [Digital].pdf
tt2024544,1517,12 Years a Slave,2013,60,http://www.imsdb.com/Movie Scripts/12 Years a Slave Script.html
tt2039393,5488,The Gambler,2014,35,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/Gambler-The.pdf
tt2053425,3254,Rust and Bone,2012,2,http://www.imsdb.com/Movie Scripts/Rust and Bone Script.html
tt2063781,5468,Smashed,2012,,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Smashed.pdf
tt2080374,5473,Steve Jobs,2015,18,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Steve-Jobs.pdf
tt2084970,5419,The Imitation Game,2014,97,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/Imitation-Game-The.pdf
tt2091473,5460,Promised Land,2012,8,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Promised-Land.pdf
tt2096672,6617,Dumb and Dumber To,2014,91,DUMB & DUMBER TO.pdf
tt2096673,5424,Inside Out,2015,367,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Inside-Out.pdf
tt2101441,5471,Spring Breakers,2012,15,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Spring-Breakers.pdf
tt2114461,1716,Authors Anonymous,2014,,http://www.imsdb.com/Movie Scripts/Authors Anonymous Script.html
tt2118624,7732,The Final Girls,2015,,The Final Girls 02-25-11.pdf
tt2120120,6029,Pixels,2015,81,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Pixels_62587.pdf
tt2125435,1792,Beasts of the Southern Wild,2012,13,http://www.imsdb.com/Movie Scripts/Beasts of the Southern Wild Script.html
tt2126355,7930,San Andreas,2015,159,San Andreas 3D.pdf
tt2132285,1856,The Bling Ring,2013,6,"http://www.imsdb.com/Movie Scripts/Bling Ring, The Script.html"
tt2140373,3265,Saving Mr. Banks,2013,89,http://www.imsdb.com/Movie Scripts/Saving Mr. Banks Script.html
tt2140379,8094,Self/less,2015,12,Selfless 06-27-11.pdf - Adobe Acrobat Pro.pdf
tt2140619,7860,Two Night Stand,2014,,TWO_NIGHT_STAND-MARK_HAMMER.pdf
tt2170439,8243,Horrible Bosses 2,2014,57,Horrible Bosses 2.pdf
tt2170593,5472,St. Vincent,2014,46,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/St.-Vincent.pdf
tt2172584,7307,Maps to the Stars,2014,,Maps To The Stars (2014) (Wagner) (2012-09-02) (88p).pdf
tt2172934,8209,3 Days to Kill,2014,32,Three Days To Kill (2014) [Undated] [Digital].pdf
tt2179136,7413,American Sniper,2014,372,American Sniper_Final Shooting.pdf
tt2180411,5423,Into the Woods,2014,136,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/Into-The-Woods.pdf
tt2193215,7915,The Counselor,2013,18,"Counselor, The (Cormac McCarthy) (NCP).pdf"
tt2199571,7545,Run All Night,2015,27,RUN ALL NIGHT - 2012.01.03 draft by Brad Ingelsby.pdf
tt2209418,5381,Before Midnight,2013,8,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Before-Midnight.pdf
tt2209764,8525,Transcendence,2014,24,TRANSCENDENCE_aka_UNTITLED_WALLY_PFISTER_PROJECT_by_Jack_Paglen.pdf
tt2216212,1647,The Amityville Asylum,2013,,"http://www.imsdb.com/Movie Scripts/Amityville Asylum, The Script.html"
tt2219868,4214,Finders Keepers: The Root of All Evil,2013,,https://dl.dropboxusercontent.com/u/90875400/Finders%20Keepers.pdf
tt2226417,7779,Insidious: Chapter 2,2013,89,INSIDIOUS 2 (2013) by Leigh Whannell [2012.11] [Digital] (1).pdf
tt2231253,7207,Wild Card,2015,,Heat aka Wild Card (2014) (Goldman) (2012-17-02) (109p).pdf
tt2234003,8019,Calvary,2014,3,Calvary.pdf
tt2235108,5397,Dear White People,2014,4,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/Dear-White-People.pdf
tt2257436,4341,Hate Crime,2012,,http://www.horrorlair.com/movies/Hate_Crime_script.html
tt2258858,5509,Wadjda,2012,1,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Wadjda.pdf
tt2267998,6271,Gone Girl,2014,178,"Gone Girl (06.14.13, Gillian Flynn, David Fincher's Movie, 2014).pdf"
tt2278388,5501,The Grand Budapest Hotel,2014,62,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Grand-Budapest-Hotel-The-FYC.pdf
tt2293640,7986,Minions,2015,346,Minions-Screenplay.pdf
tt2294449,7834,22 Jump Street,2014,204,22 JUMP STREET (2014) by Oren Uziel [2013.04.23] [Digital].pdf
tt2294629,2343,Frozen,2013,429,http://www.imsdb.com/Movie Scripts/Frozen (Disney) Script.html
tt2304953,4288,Reasonable Doubt,2014,,http://www.simplyscripts.com/scripts/exclusive/REASONABLE_DOUBT-P.DOWLING-02.29.pdf
tt2305051,6907,Wild,2014,40,Wild.pdf
tt2321549,6912,The Babadook,2014,0,THE BABADOOK 6.3_Kent_9_11.pdf
tt2333804,6827,The Zero Theorem,2013,,The Zero Theorem.pdf
tt2334649,2346,Fruitvale Station,2013,17,http://www.imsdb.com/Movie Scripts/Fruitvale Station Script.html
tt2334873,8479,Blue Jasmine,2013,35,Blue Jasmine.pdf
tt2334879,6066,White House Down,2013,78,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/White%20House%20Down%202.11.12.pdf
tt2345737,7742,The Rover,2014,1,The Rover by David Michod.pdf
tt2349144,5442,Mississippi Grind,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Mississippi-Grind.pdf
tt2350496,6903,The Lunchbox,2013,4,The Lunchbox-screenplay.pdf
tt2350892,1739,Bad Country,2014,,http://www.imsdb.com/Movie Scripts/Bad Country Script.html
tt2364841,8210,Runner Runner,2013,20,"Runner, Runner (aka Rounders 2).pdf"
tt2370248,4949,Short Term 12,2013,1,http://gointothestory.blcklst.com/wp-content/uploads/2013/12/Short-Term-12-FINAL.pdf
tt2377322,7325,Deliver Us from Evil,2014,32,Deliver Us from Evil-Boardman aul_Harris.pdf
tt2381111,5389,Brooklyn,2015,31,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Brooklyn.pdf
tt2387411,1953,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html
tt2387559,8282,Delivery Man,2013,32,"Delivery Man, The (aka Starbuck) (2012.02.28).pdf"
tt2388715,6919,Oculus,2013,29,Oculus (2014) [2011-12-15] [Digital].pdf
tt2390361,5399,Enough Said,2013,18,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Enough-Said.pdf
tt2402157,8197,The November Man,2014,26,NOVEMBER MAN.pdf
tt2402927,5390,Carol,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/CAROL.pdf
tt2403021,7731,The Green Inferno,2013,7,"Green Inferno (Eli Roth & Guillermo Amoedo, Undated, Unspecified Draft).pdf"
tt2404181,5383,Belle,2013,11,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/BELLE-FYC.pdf
tt2404311,8612,The Family,2013,39,THE FAMILY aka MALAVITA-LUC_BESSON.pdf
tt2404425,5515,Woman in Gold,2015,34,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Woman-In-Gold.pdf
tt2404461,9062,The Past,2013,1,http://indiegroundfilms.files.wordpress.com/2014/01/past-the-sep-2013-shooting.pdf
tt2416048,2002,Christ Complex,2012,,http://www.imsdb.com/Movie Scripts/Christ Complex Script.html
tt2431286,7358,Philomena,2013,40,PHILOMENA - 2013.01.16 draft by Steve Coogan and Jeff Pope.pdf
tt2446980,8196,Joy,2015,57,JOY by Annie Mumolo [2013.05.17] [1st Studio Draft] [Digital] [Unprod.].pdf
tt2473602,5408,Get on Up,2014,32,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Get-On-Up.pdf
tt2473794,5448,Mr. Turner,2014,4,http://gointothestory.blcklst.com/wp-content/uploads/2015/01/Mr.-Turner.pdf
tt2488496,8099,Star Wars: Episode VII - The Force Awakens,2015,927,Star Wars-Force-Awakens_Final Script.pdf
tt2488778,5490,The Keeping Room,2014,,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/The-Keeping-Room.pdf
tt2494362,8392,Bone Tomahawk,2015,,BONE TOMAHAWK Script.pdf
tt2507238,8233,Me Him Her,2015,,ME HIM HER (2015) 2012.08.13 draft by Max Landis.pdf
tt2515034,7554,The Gunman,2015,10,"GUNMAN, THE (2015) (aka PRONE GUNMAN) by Pete Travis (Rev. - Scott Silver & Andrew Baldwin) [2013.05.01] [Cannes Dra.pdf"
tt2561546,7633,The Town That Dreaded Sundown,2014,,TOWN_THAT_DREADED_SUNDOWN_(2-25-13b) (1).pdf
tt2561572,7858,Get Hard,2015,93,Get Hard (2015).pdf
tt2562232,5385,Birdman or (The Unexpected Virtue of Ignorance),2014,45,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/BIRDMAN.pdf
tt2567712,7355,Starred Up,2013,,Starred Up - Jonathan Asser.pdf
tt2582496,5440,Me and Earl and the Dying Girl,2015,6,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Me-Earl-the-Dying-Girl.pdf
tt2582802,6905,Whiplash,2014,13,WHIPLASH-DAMIEN_CHAZELLE.pdf
tt2582846,2275,The Fault in Our Stars,2014,133,"http://www.imsdb.com/Movie Scripts/Fault in Our Stars, The Script.html"
tt2639344,5435,Love Is Strange,2014,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/01/Love-is-Strange.pdf
tt2692904,5431,Locke,2013,1,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Locke.pdf
tt2713180,6270,Fury,2014,91,Fury (2014) by David Ayer [Undated].pdf
tt2717860,7361,The Riot Club,2014,,POSH - Laura Wade.pdf
tt2784678,7974,Top Five,2014,26,TOP FIVE (2014) (aka UNTITLED CHRIS ROCK MOVIE) by Chris Rock [2013.05.02] [Digital].pdf
tt2802144,7730,Kingsman: The Secret Service,2014,136,KINGSMAN - THE SECRET SERVICE (2015) (aka HUNTSMAN AND SONS) by Jane Goldman & Matthew Vaughn 20 (1).pdf
tt2837296,7362,Second Coming,2014,,SECOND COMING by Debbie Tucker Green.pdf
tt2870708,9230,Wish I Was Here,2014,3,https://indiegroundfilms.files.wordpress.com/2014/01/wish-i-was-here-jan23-2013-numbered-1st.pdf
tt2872462,5443,Mistress America,2015,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Mistress-America.pdf
tt2872718,5452,Nightcrawler,2014,34,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/NIGHTCRAWLER-Dan-Gilroy.pdf
tt2872732,6529,Lucy,2014,135,LUCY by Luc Besson[2012.11.02][Scan].pdf
tt2883512,7820,Chef,2014,33,CHEF (2014) [2013-01-31] Jon Favreau.pdf
tt2918436,7349,The Lazarus Effect,2015,26,"LAZARUS EFFECT, THE (2015) (aka LAZARUS) by Luke Dawson (Rev. - Jeremy Slater [2013.05.10] [Version 3.2] [Digital].pdf"
tt2935476,5401,Far from the Madding Crowd,2015,12,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Far-From-the-Madding-Crowd.pdf
tt2937898,5368,A Most Violent Year,2014,6,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/A-Most-Violent-Year.pdf
tt2980516,5502,The Theory of Everything,2014,38,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Theory-of-Everything-The.pdf
tt2980592,7738,The Guest,2014,,The Guest_finalscript.pdf
tt2980648,6634,The Hundred-Foot Journey,2014,57,THE HUNDRED FOOT JOURNEY (04.26.13)-StevenKnight.pdf
tt3011894,5514,Wild Tales,2014,3,http://gointothestory.blcklst.com/wp-content/uploads/2015/01/Wild-Tales.pdf
tt3045616,7332,Mortdecai,2015,7,MORTDECAI (2015) by Eric Aronson (Rev. - Peter Baynham & David Koepp) [2013.06.20] [Digital].pdf
tt3062976,5432,Learning to Drive,2014,3,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Learning-To-Drive.pdf
tt3064298,7871,Man Up,2015,,Man Up (2013.02.25) [Digital].pdf
tt3077214,5476,Suffragette,2015,4,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Suffragette.pdf
tt3099498,9204,Tusk,2014,1,http://indiegroundfilms.files.wordpress.com/2014/01/tusk-jul23-13-2nd-draft.pdf
tt3170832,5462,Room,2015,10,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Room.pdf
tt3172532,5484,The Diary of a Teenage Girl,2015,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Diary-of-a-Teenage-Girl-The.pdf
tt3181822,7704,The Boy Next Door,2015,36,BOY NEXT DOOR THE - B  Curry.pdf
tt3203606,5506,Trumbo,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Trumbo.pdf
tt3205376,5467,Slow West,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Slow-West.pdf
tt3235888,7631,It Follows,2014,15,It Follows - 2015.pdf
tt3236120,5418,I'll See You in My Dreams,2015,7,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Ill-See-You-In-My-Dreams.pdf
tt3312830,5517,Youth,2015,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Youth.pdf
tt3316948,7716,American Ultra,2015,14,American Ultra (2015) [2013-3-13] [Digital].pdf
tt3316960,6911,Still Alice,2014,19,Still Alice - WHITEscriptJan4(v.1).pdf
