"author_id","first_name","middle_name","last_name","alt_name","birth_year","death_year","gender"
4071,"Elizabeth",NULL,"Alliott","Walker (maiden name); Mr. James Bingham Alliott (familiar name)",1861,1922,"F"
4072,"Jessie","F.","Armstrong",NULL,NULL,NULL,"F"
4073,"Gerturde",NULL,"Knoop","Perrington Primm (pseudonym)",NULL,NULL,"F"
4074,"John",NULL,"Werge",NULL,NULL,NULL,"M"
4075,"Sidney","Herbert","Burchell",NULL,1865,1933,"M"
4076,"Sema",NULL,"Jeb",NULL,NULL,NULL,"M"
4077,"C.","Guise","Mitford",NULL,NULL,NULL,"U"
4078,"George",NULL,"Knight","R. Norman Silver (pseudonym)",NULL,NULL,"M"
4079,"Arthur",NULL,"Laycock",NULL,NULL,NULL,"M"
4080,"Khwaja","Ali","Mohamed",NULL,NULL,NULL,"M"
4081,"Anne","Shannon","Monroe",NULL,1873,1942,"F"
4082,"W.","B.","Gilpin",NULL,NULL,NULL,"M"
4083,"Mary","S.","Hancock",NULL,NULL,NULL,"F"
4084,"Emilie",NULL,"Searchfield",NULL,1844,1911,"F"
4085,"Emma","Martha","Green",NULL,1858,1924,"F"
4086,"Frederick",NULL,"Hardman",NULL,1814,1874,"M"
4087,"Thomas","Joseph","Potter",NULL,1828,1873,"M"
4088,"George","Robert","Wynne",NULL,NULL,NULL,"M"
4089,"Violet","Brooke","Hunt","Violet Edith Gwynllyn Brooke-Hunt (legal name)",1870,1910,"F"
4090,"Alexander",NULL,"Macdougall",NULL,NULL,NULL,"M"
4091,"Annie","E.","Courtenay",NULL,1857,1884,"F"
4092,"Albert",NULL,"Lee",NULL,NULL,NULL,"M"
4093,"George",NULL,"Newcomen",NULL,NULL,NULL,"M"
4094,"E.",NULL,"Curtis",NULL,NULL,NULL,"U"
4095,"Louis",NULL,"Gallet",NULL,1835,1898,"M"
4096,"Cecil","Champain","Lowis",NULL,1866,1948,"M"
4097,"Ella","Edersheim","Overton","Edersheim (maiden name)",1864,1947,"F"
4098,"Bertie",NULL,"Senior",NULL,NULL,NULL,"M"
4099,"George",NULL,"Humphery",NULL,NULL,NULL,"M"
4100,"William",NULL,"North","Ralph Rodd (pseudonym)",NULL,NULL,"M"
4101,"F.","M.","M.",NULL,NULL,NULL,"U"
4102,"Edwin",NULL,"Johnson","John Soane (pseudonym)",NULL,NULL,"M"
4103,"Ellis",NULL,"Marston",NULL,NULL,NULL,"M"
4104,"Alec",NULL,"Alexander",NULL,NULL,NULL,"M"
4105,"H.","S.","England","H. Sophia England (alternate name)",NULL,NULL,"F"
4106,"S.","H.","Parr",NULL,NULL,NULL,"U"
4107,"Conrad","Hawthorne","Carroder","(pseudonym); Walter John Pearce Tripp (legal name)",1874,1968,"M"
4108,"Edwin",NULL,"Harris",NULL,NULL,NULL,"M"
4109,"Emma",NULL,"Leslie","(pseudonym); Emma Boultwood (legal name); Dixon (married name)",1838,1909,"F"
4110,"Harriett",NULL,"Boultwood",NULL,1849,1926,"F"
4111,"Mary","Eleanor","Freeman","Wilkins (maiden name)",1852,1930,"M"
4112,"Emma",NULL,"Rayner",NULL,NULL,NULL,"F"
4113,"Kate","A.","Benton",NULL,NULL,NULL,"F"
4114,NULL,NULL,"BTAO ******",NULL,NULL,NULL,"U"
4115,"Frances","M. Cotton","Walker",NULL,NULL,NULL,"F"
4116,"Edward",NULL,"Shirley",NULL,NULL,NULL,"M"
4117,"Henry","George","Harper","G. G. (pseudonym)",1851,NULL,"M"
4118,"William",NULL,"Johnston",NULL,1871,1929,"M"
4119,"Charles","Dudley","Lampen",NULL,1859,1943,"M"
4120,"Bridget",NULL,"Penn",NULL,NULL,NULL,"F"
4121,"William","Stearns","Davis",NULL,1877,1930,"M"
4122,"Harriet","E.","Colvile",NULL,NULL,NULL,"F"
4123,"Edith","E.","Rhodes",NULL,NULL,NULL,"F"
4124,"Annie","Louise","Gee",NULL,1865,NULL,"F"
4125,"Stephen",NULL,"Townesend",NULL,NULL,NULL,"M"
4126,"George",NULL,"Crampton",NULL,NULL,NULL,"M"
4127,"Eleanora","H.","Stooke",NULL,NULL,NULL,"F"
4128,"Bannerman",NULL,"Kaye","(pseudonym); Eliza Bannerman Maclaren (legal name)",1854,1923,"F"
4129,"Richard",NULL,"Short",NULL,NULL,NULL,"M"
4130,"Josiah","Henry","Harris",NULL,1848,1917,"M"
4131,"Harriet",NULL,"Stredder",NULL,NULL,NULL,"F"
4132,"Edward","Haigh","Sugden",NULL,NULL,NULL,"M"
4133,"Mary",NULL,"Maher",NULL,NULL,NULL,"F"
4134,"Walmer",NULL,"Downe",NULL,NULL,NULL,"M"
4135,"Isabel","Suart","Robson","Suart (maiden name)",1863,1950,"F"
4136,"Arthur",NULL,"Chandler",NULL,1858,1939,"M"
4137,"Eleanor","Luisa","Haverfield",NULL,1870,1945,"F"
4138,"Ellen",NULL,"Velvin",NULL,NULL,NULL,"F"
4139,"Margaret","P.","Macdonald",NULL,NULL,NULL,"F"
4140,"Katharine","E.","Clarke",NULL,NULL,NULL,"F"
4141,"Edith","King","Hall",NULL,1864,1933,"F"
4142,"Frederick",NULL,"Harrison",NULL,NULL,1939,"M"
4143,"Dora","B.","Mackean",NULL,NULL,NULL,"F"
4144,"Marcus",NULL,"Reed",NULL,NULL,NULL,"M"
4145,"Arthur","James","Daniels",NULL,NULL,NULL,"M"
4146,"M.","T.","Johnson",NULL,NULL,NULL,"U"
4147,"Louise",NULL,"Marston",NULL,NULL,NULL,"F"
4148,"Frances","Sarah","Hallowes","Knight (maiden name)",1851,1931,"F"
4149,"Edith",NULL,"Greeves",NULL,NULL,NULL,"F"
4150,"Dorothea",NULL,"Townshend",NULL,NULL,NULL,"F"
4151,"Harry",NULL,"Golding",NULL,NULL,NULL,"M"
4152,"Helen","Vernon","Savile","Ruxton (maiden name)",1862,1936,"F"
4153,"George",NULL,"Cossins","George Herbert Cossins (legal name)",1857,1925,"M"
4154,"G.","H.","Hemsoll",NULL,NULL,NULL,"U"
4155,"Bessie",NULL,"Marchant","Comfort (married name)",1862,1941,"F"
4156,"Emily","A.","Richings",NULL,NULL,NULL,"F"
4157,"John",NULL,"Oakley",NULL,1868,1945,"M"
4158,"Florence",NULL,"Baxendale",NULL,NULL,NULL,"F"
4159,"Susan","Carleton","Jones","Morrow (maiden name); Helen Milecete (pseudonym)",1864,1926,"F"
4160,"Alice",NULL,"Jones","Alix John (pseudonym)",1853,1933,"F"
4161,"Frederick","George","Bissagar",NULL,1828,1907,"M"
4162,"Maud",NULL,"Vevers",NULL,NULL,NULL,"F"
4163,"Mabel","Osgood","Wright",NULL,1859,1939,"F"
4164,"M.",NULL,"Martin",NULL,NULL,NULL,"U"
4165,"Blackwood","Ketcham","Benson",NULL,NULL,NULL,"M"
4166,"James","Bagnall","Stubbs",NULL,1878,1955,"M"
4167,NULL,NULL,"BTAO Bird's Nest Farm",NULL,NULL,NULL,"U"
4168,"Florence",NULL,"Moore","Florence Devenish Meares (married name)",NULL,NULL,"F"
4169,"Gertrude",NULL,"Hollis",NULL,NULL,NULL,"F"
4170,"Harvey",NULL,"Preen",NULL,NULL,NULL,"M"
4171,"Charles","Fleming","Embree",NULL,NULL,NULL,"M"
4172,NULL,NULL,"Scrutator",NULL,NULL,NULL,"U"
4173,"Kate","Thompson","Sizer",NULL,NULL,NULL,"F"
4174,"Blanche","A. L.","Garvock","Wood (married name)",1862,1938,"F"
4175,"Robert","James","Muir",NULL,NULL,NULL,"M"
4176,"Edwin","Harcourt","Burrage",NULL,1839,1916,"M"
4177,"S.","L. G.","H.",NULL,NULL,NULL,"U"
4178,"Mary",NULL,"Bell",NULL,NULL,NULL,"F"
4179,"Helen",NULL,"Atteridge",NULL,1856,NULL,"F"
4180,"George","Henry Roqué","Dabbs",NULL,NULL,NULL,"M"
4181,"Mary","Magdalen","Forrester",NULL,NULL,NULL,"F"
4182,"Alfred",NULL,"Morris",NULL,NULL,NULL,"M"
4183,"Alfred",NULL,"Morris",NULL,NULL,NULL,"M"
4184,"Catherine","E.","Mallandaine",NULL,NULL,NULL,"F"
4185,NULL,NULL,"BTAO A Missing Heiress",NULL,NULL,NULL,"U"
4186,"Eliza","H.","Keating",NULL,NULL,NULL,"F"
4187,"Anna","Hanson","Dorsey","McKenney (maiden name)",1815,1896,"F"
4188,"William",NULL,"Anderson",NULL,NULL,NULL,"M"
4189,"Metta","Victoria","Fuller","Victor (married name)",NULL,NULL,"F"
4190,"Eleanor",NULL,"Griffiths",NULL,NULL,NULL,"F"
4191,"Maria",NULL,"Edgeworth",NULL,1768,1849,"F"
4192,NULL,NULL,"BTAO Tales that might be true",NULL,NULL,NULL,"U"
4193,"Edgar","Allan","Poe",NULL,1809,1849,"M"
4194,"Emily","Hester","Brodrick","Melvill (maiden name); Mrs. Alan Brodrick (familiar name)",1846,1906,"F"
4195,"Basil",NULL,"Marnan",NULL,NULL,NULL,"M"
4196,"J.","P.","Wheldon","Joseph Parker Wheeldon (legal name)",1840,1896,"M"
4197,"Nathaniel","Walter","Swan",NULL,1843,1884,"M"
4198,"Lady Sophia","Matilda","Palmer","Countess Franquet de Franqueville (married name)",1852,1915,"F"
4199,"Elizabeth",NULL,"Hodgson","Hon. Mrs. Hodgson (familiar name)",NULL,NULL,"F"
4200,"Anna","Jane","Buckland",NULL,NULL,NULL,"F"
4201,"Mary","Elizabeth","Herbert","Lady Herbert of Lea (title); Repington (maiden name)",1822,1911,"F"
4202,"Emily","Sarah","Holt",NULL,1836,1893,"F"
4203,"Joseph","Stirling","Coyne",NULL,1803,1868,"M"
4204,"Jules",NULL,"Girardin",NULL,1832,1888,"M"
4205,"Henry",NULL,"Frith",NULL,1840,1917,"M"
4206,NULL,NULL,"BTAO Amram",NULL,NULL,NULL,"U"
4207,"Charles","Rathbone","Low",NULL,1837,1918,"M"
4208,"Richard","Locke","Johnson",NULL,NULL,NULL,"M"
4209,"Lucius","O'Brien","Blake","Lucius (pseudonym)",1840,1901,"M"
4211,NULL,NULL,"BTAO Poetic Sketches",NULL,NULL,NULL,"U"
4212,"Thomas",NULL,"Simmons",NULL,NULL,NULL,"M"
4213,"Elizabeth",NULL,"Warren",NULL,NULL,NULL,"F"
4214,"Joséphine","Blanche","Colomb",NULL,NULL,NULL,"F"
4215,"William","George","Craven",NULL,NULL,NULL,"M"
4216,"Mrs. F.","E.","Head",NULL,NULL,NULL,"F"
4217,"Winifred",NULL,"Taylor",NULL,NULL,NULL,"F"
4218,"Theodore","Percival","Wilson",NULL,1819,1881,"M"
4219,"Benjamin",NULL,"Wilson",NULL,NULL,NULL,"M"
4220,"Richard","Sinclair","Brooke",NULL,1802,1882,"M"
4221,"K.","M.","P.",NULL,NULL,NULL,"U"
4222,"Ellen",NULL,"Palmer",NULL,NULL,NULL,"F"
4223,"Margaret","Theodosia","Taunton","Clarke (maiden name)",1815,1897,"F"
4224,NULL,NULL,"Alicia","(pseudonym)",NULL,NULL,"F"
4225,"J.",NULL,"E.",NULL,NULL,NULL,"U"
4226,"L.",NULL,"G.",NULL,NULL,NULL,"U"
4227,"M.","M.","S.",NULL,NULL,NULL,"U"
4228,"Mrs. J.","F.","Foster",NULL,NULL,NULL,"F"
4229,"Francis","Osbern","Giffard",NULL,1818,1894,"M"
4230,"Mistress",NULL,"Alice","(pseudonym)",NULL,NULL,"F"
4231,"Marian","Frances","Fernando","Snaith (maiden name)",1845,1891,"F"
4232,"Julia",NULL,"O'Ryan",NULL,NULL,NULL,"F"
4233,"J.",NULL,"B.",NULL,NULL,NULL,"U"
4234,NULL,NULL,"BTAO Clare Maitland",NULL,NULL,NULL,"U"
4235,"Thomas",NULL,"Hirst",NULL,NULL,NULL,"M"
4236,"Emily",NULL,"Pierpont de Lesdernier",NULL,1840,1915,"F"
4237,NULL,NULL,"Una","(pseudonym)",NULL,NULL,"F"
4238,"F.","M. C.","W.",NULL,NULL,NULL,"U"
4239,"C.","M.","O'Keeffe",NULL,NULL,NULL,"U"
4240,NULL,NULL,"Iota",NULL,NULL,NULL,"U"
4241,NULL,NULL,"BTAO Missionary Anecdotes",NULL,NULL,NULL,"U"
4242,"Clarissa","L.","Matéaux",NULL,1836,1911,"F"
4243,"Mary",NULL,"Kirby","Gregg (married name); M. E. K. (pseudonym)",1817,1893,"F"
4244,NULL,NULL,"BTAO The Troubles of Chatty and Molly",NULL,NULL,NULL,"U"
4245,"E.","L.","M.",NULL,NULL,NULL,"U"
4246,"Henry",NULL,"MacCormac",NULL,1800,1886,"M"
4247,NULL,NULL,"BTAO Three Opportunities",NULL,NULL,NULL,"U"
4248,"Beulah","Kezia","Hanson",NULL,NULL,NULL,"F"
4249,"Jane","M.","Besset",NULL,NULL,NULL,"F"
4250,"Joseph","Leycester","Lyne","Brother I. (pseudonym); Father Ignatius (pseudonym)",1837,1908,"M"
4251,"Sophia",NULL,"Tandy","Mrs. J. M. Tandy (alternate name); S. T. C. (alternate name)",NULL,NULL,"F"
4252,"Chauncey",NULL,"Giles",NULL,NULL,NULL,"M"
4253,"John","Daly","Besemeres",NULL,NULL,NULL,"M"
4254,"John","George","Edgar",NULL,1834,1864,"M"
4255,"Marie",NULL,"Montemerli","Countess (title)",1821,1871,"F"
4256,"Agnes","Maule","Machar","A. M. M. (pseudonym)",1837,1927,"F"
4257,"E.",NULL,"R.",NULL,NULL,NULL,"U"
4258,NULL,NULL,"Erigena","(pseudonym)",NULL,NULL,"U"
4259,"Jane",NULL,"Hepplestone","(pseudonym)",NULL,NULL,"F"
4260,"Julie",NULL,"Gouraud","(pseudonym); Louise d'Aulnay (legal name)",NULL,NULL,"F"
4261,"Daryl",NULL,"Holme",NULL,NULL,NULL,"M"
4262,"W.","B.","B.",NULL,NULL,NULL,"U"
4263,NULL,NULL,"BTAO The Heavy Sixpence",NULL,NULL,NULL,"U"
4264,NULL,NULL,"BTAO The Story of a Happy Little Girl",NULL,NULL,NULL,"U"
4265,"Arthur",NULL,"Lodge","A. L. (pseudonym)",NULL,NULL,"M"
4266,"Margaret","Murray","Robertson",NULL,1823,1897,"F"
4267,"Louisa","Caroline","Silke",NULL,1841,1914,"F"
4268,"Emilie",NULL,"Ashurst","Edward Lovel (pseudonym); Hawkes (first married name); Venturi (second married name)",1819,1893,"F"
4269,"Harry",NULL,"Singleside","(pseudonym?)",NULL,NULL,"M"
4270,"Alice","Ismene O'Neill","Daunt",NULL,1848,1914,"F"
4271,"Ada","Goodrich","Freer","Miss X (pseudonym)",1857,1931,"F"
4272,"Miriam",NULL,"Ross",NULL,NULL,NULL,"F"
4273,"M.","E. O.","Malen",NULL,NULL,NULL,"U"
4274,"William","James","Linton",NULL,1812,1897,"M"
4275,"Dempster",NULL,"Heming",NULL,NULL,NULL,"M"
4276,"Moira",NULL,"O'Neill","(pseudonym); Nesta Higginson (legal name); Skrine (married name)",NULL,NULL,"F"
4277,"Howard",NULL,"Pyle",NULL,1853,1911,"M"
4278,"Louise",NULL,"Rossi",NULL,NULL,NULL,"F"
4279,"Alfred","Henry","Lewis",NULL,1855,1914,"M"
4280,"Sophie",NULL,"Gay",NULL,1776,1852,"F"
4281,"Henry","Edward","Curran",NULL,NULL,NULL,"M"
4282,"William","Fry","Shannon",NULL,NULL,NULL,"M"
4283,NULL,NULL,"BTAO Mary Constant",NULL,NULL,NULL,"U"
4284,"Frances","Parthenope","Verney","Lady Verney (title); Nightingale (maiden name)",1819,1890,"F"
4285,"Ethel","Lilian","Voynich","Boole (maiden name)",1864,1960,"F"
4286,"W.",NULL,"Murphy",NULL,NULL,NULL,"U"
4287,"Fanny",NULL,"Fern","(pseudonym); Sarah Payson Willis (maiden name); Eldredge (married name); Parton (married name)",1811,1872,"F"
4288,"Miriam","Coles","Harris",NULL,1834,1925,"F"
4289,"Edwin",NULL,"Waugh",NULL,1817,1890,"M"
4290,"Jo",NULL,"Vanny",NULL,NULL,NULL,"F"
4291,"Matilda",NULL,"Leathes","Butt (maiden name); Mrs. Stanley Leathes (familiar name)",1830,1922,"F"
4292,"Azel","Stevens","Roe",NULL,1798,1886,"M"
4293,"Elizabeth","Hely","Walshe",NULL,1835,1869,"F"
4294,"Frances",NULL,"Grahame",NULL,NULL,NULL,"F"
4295,NULL,NULL,"BTAO Olive the Teacher",NULL,NULL,NULL,"U"
4296,"An",NULL,"Eye Witness","(pseudonym)",NULL,NULL,"U"
4297,"James","Francis","Cobb",NULL,1829,1903,"M"
4298,"L.","S.","N.",NULL,NULL,NULL,"F"
4299,"Aunt",NULL,"Evergreen","(pseudonym)",NULL,NULL,"F"
4300,"Eugène",NULL,"Viollet-le-Duc",NULL,1814,1879,"M"
4301,NULL,NULL,"BTAO Home Life",NULL,NULL,NULL,"U"
4302,"M.","L.","Nesbitt",NULL,NULL,NULL,"U"
4303,"Mary","Ann","Tonna","Mrs. Lovechild (pseudonym)",NULL,NULL,"F"
4304,"Charles","Olynthus","Gregory",NULL,1872,NULL,"M"
4305,"Joseph",NULL,"McKim","Mackim (alternate name)",NULL,NULL,"M"
4306,NULL,NULL,"One Who Saw It","(pseudonym)",NULL,NULL,"U"
4307,"Cecil",NULL,"Medlicott",NULL,NULL,NULL,"M"
4308,"Mary","F.","Cross",NULL,NULL,NULL,"F"
4309,"J.","G.","Lyall",NULL,NULL,NULL,"U"
4310,"F.","H.","Mell",NULL,NULL,NULL,"U"
4311,"Andrew","W.","Arnold",NULL,NULL,NULL,"M"
4312,"Ashmore",NULL,"Russan",NULL,NULL,NULL,"M"
4313,"G.",NULL,"Demage",NULL,NULL,NULL,"U"
4314,"James","Frederick","Hodgetts","J. F. Hodgetts (familiar name)",1828,1906,"M"
4315,"Bernard",NULL,"Hamilton",NULL,NULL,NULL,"M"
4316,"Mary","Frances Alicia","Tench",NULL,1847,1921,"F"
4317,"Edith","A.","Barnett",NULL,1854,NULL,"F"
4318,"Arthur","Noel","Malan",NULL,1846,1933,"M"
4319,"Samuel","Whitchurch","Sadler",NULL,1821,1886,"M"
4320,"Ascott","R.","Hope","(pseudonym); Robert Hope Moncrieff (legal name)",1846,1927,"M"
4321,"Portland","Board","Akerman",NULL,1862,1931,"M"
4322,"David",NULL,"Ker",NULL,1842,1914,"M"
4323,"Cecilia","Lucy","Brightwell",NULL,1811,1875,"F"
4324,"Noah",NULL,"Brooks",NULL,NULL,NULL,"M"
4325,"Alice",NULL,"Brown",NULL,1857,1948,"F"
4326,"F.","R.","Brunskill",NULL,NULL,NULL,"U"
4327,"Leonard",NULL,"Outram",NULL,NULL,NULL,"M"
4328,"Marion",NULL,"Harland","(pseudonym); Mary Virginia Terhune (legal name); Hawes (maiden name)",1830,1922,"F"
4329,"George",NULL,"Sand","(pseudonym); Amantine Lucile Dupin (legal name); Dudevant (married name)",1804,1876,"F"
4330,"Randall","Hunter","Ballantyne",NULL,1821,1861,"F"
4331,"Emma","J.","Barnes",NULL,NULL,NULL,"F"
4332,"Théodore","Henri","Barrau",NULL,1794,1865,"M"
4333,NULL,NULL,"BTAO Amy and her Brother",NULL,NULL,NULL,"U"
4334,NULL,NULL,"BTAO Basil St. John",NULL,NULL,NULL,"U"
4335,"C.","H.","H.",NULL,NULL,NULL,"U"
4336,"William","Taylor","Adams","Oliver Optic (pseudonym)",NULL,NULL,"M"
4337,"Harden","S.","Melville",NULL,NULL,NULL,"M"
4338,"Mrs.",NULL,"","Agar",NULL,NULL,"F"
4339,"Nehemiah",NULL,"Adams",NULL,NULL,NULL,"M"
4340,NULL,NULL,"BTAO Agnes Falconer",NULL,NULL,NULL,"U"
4341,"E.","V.","N.",NULL,NULL,NULL,"U"
4342,"J.","W.","C.",NULL,NULL,NULL,"U"
4343,"Hafiz",NULL,"Allard","(pseudonym)",NULL,NULL,"M"
4344,"Esther","Charlotte Anne","Allen",NULL,NULL,NULL,"F"
4345,"Elizabeth","Stuart","Phelps","H. Trusta (pseudonym)",1844,1911,"F"
4346,"W.","H.","Anderdon",NULL,NULL,NULL,"M"
4347,"A.","M. C.","A.",NULL,NULL,NULL,"U"
4348,"Francisca","Ingram","Ouvry",NULL,NULL,NULL,"F"
4349,NULL,NULL,"BTAO Said and Done",NULL,NULL,NULL,"U"
4351,"C.","E.","B.",NULL,NULL,NULL,"U"
4352,"J.","C.","Atkinson",NULL,NULL,NULL,"M"
4353,NULL,NULL,"A Clergyman's Daughter",NULL,NULL,NULL,"F"
4354,NULL,NULL,"BTAO Rose and Kate",NULL,NULL,NULL,"U"
4355,NULL,NULL,"Lillie",NULL,NULL,NULL,"F"
4356,NULL,NULL,"BTAO The Best Cheer",NULL,NULL,NULL,"U"
4357,"John","Richard","Houlding","Old Boomerang (pseudonym)",1822,1918,"M"
4358,"T.",NULL,"C.",NULL,NULL,NULL,"U"
4359,"A.",NULL,"Fergusson",NULL,NULL,NULL,"M"
4360,"Isa",NULL,"Bell",NULL,NULL,NULL,"F"
4361,"Charles",NULL,"Stuart","(pseudonym?)",NULL,NULL,"M"
4362,"Isabell",NULL,"Bell",NULL,NULL,NULL,"F"
4363,"M.",NULL,"F.",NULL,NULL,NULL,"U"
4364,"Charles","Henry","Bennett",NULL,1828,1867,"M"
4365,"Malcolm",NULL,"McLennan",NULL,NULL,NULL,"M"
4366,"Élie",NULL,"Berthet",NULL,1815,1891,"M"
4367,"Hon. Augusta",NULL,"Bethell",NULL,NULL,NULL,"F"
4368,"M.","E.","Bewsher","Mrs.",NULL,NULL,"F"
4369,"Lucien",NULL,"Biart",NULL,NULL,NULL,"M"
4370,"Mona","B.","Bickerstaffe",NULL,NULL,NULL,"F"
4371,NULL,NULL,"BTAO Gideon",NULL,NULL,NULL,"U"
4372,"Björnstjerne",NULL,"Björnson",NULL,NULL,NULL,"M"
4373,"Mrs.",NULL,"Blackford",NULL,NULL,NULL,"M"
4374,"Cecilia",NULL,"Blake",NULL,NULL,NULL,"M"
4375,"A.","E.","W.",NULL,NULL,NULL,"U"
4376,"R.","F.","H.",NULL,NULL,NULL,"U"
4377,NULL,NULL,"BTAO Shadow and Sunshine",NULL,NULL,NULL,"U"
4378,"James","Skipp","Borlase",NULL,NULL,NULL,"M"
4379,"Helen",NULL,"Boult",NULL,NULL,NULL,"F"
4380,"Charlotte","Elizabeth","Bowen",NULL,1817,1890,"F"
4381,"James","L.","Bowen",NULL,NULL,NULL,"M"
4382,"Emily",NULL,"Bowles",NULL,NULL,NULL,"F"
4383,"F.","M.","S.",NULL,1758,NULL,"U"
4384,"Eliza","Weaver","Bradburn",NULL,NULL,NULL,"F"
4385,"Mrs.",NULL,"Eyre",NULL,NULL,NULL,"F"
4386,"Alfred","de","Bréhat",NULL,NULL,NULL,"M"
4387,"A",NULL,"Mother",NULL,NULL,NULL,"F"
4388,"J.","Arthur","Elliott",NULL,NULL,NULL,"M"
4389,"Ellen",NULL,"Ross","Nelsie Brook (pseudonym)",NULL,NULL,"F"
4390,NULL,NULL,"BTAO Upward Longing",NULL,NULL,NULL,"U"
4391,"Edis",NULL,"Searle",NULL,NULL,NULL,"M"
4392,"Arthur",NULL,"Brown",NULL,NULL,NULL,"M"
4393,"A.","Morton","Brown",NULL,NULL,NULL,"M"
4394,"Ellen","L.","Brown",NULL,NULL,NULL,"F"
4395,"Mrs.",NULL,"Buckle",NULL,NULL,NULL,"F"
4396,"J.","Thackray","Bunce",NULL,NULL,NULL,"M"
4397,"J.","Tom","Burgess",NULL,NULL,NULL,"M"
4398,"Charles","W.","Wood",NULL,NULL,NULL,"M"
4399,"Edward",NULL,"Burlend",NULL,NULL,NULL,"M"
4400,"Mrs.",NULL,"Burn",NULL,NULL,NULL,"F"
4401,"Anne",NULL,"Mackenzie",NULL,NULL,NULL,"F"
4402,"Charles","Smith","Cheltnam",NULL,NULL,NULL,"M"
4403,"The",NULL,"Wife of an Officer",NULL,NULL,NULL,"F"
4404,NULL,NULL,"BTAO Woodbury Farm",NULL,NULL,NULL,"U"
4405,"Mary","Charlotte Julia","Leith",NULL,NULL,NULL,"F"
4406,"Arthur","W.","Crickmay",NULL,NULL,NULL,"M"
4407,"Elizabeth",NULL,"Tuckett",NULL,NULL,NULL,"F"
4408,"Johann","Christoph von","Schmid","BTAO Basket of Flowers",1768,1854,"M"
4409,"S.","D.","N.",NULL,NULL,NULL,"U"
4410,NULL,NULL,"BTAO Aunt Edith",NULL,NULL,NULL,"U"
4411,"M.","L.","C.","Mary L. Code (legal name?)",NULL,NULL,"U"
4412,"C.","Dunning","Clark",NULL,NULL,NULL,"M"
4413,"Benjamin",NULL,"Clarke",NULL,1836,NULL,"M"
4414,"Jeremiah",NULL,"Clemens",NULL,NULL,NULL,"M"
4415,"R.","D.","Clephane","Lt.-Colonel (rank)",NULL,NULL,"M"
4416,NULL,NULL,"BTAO Hannah Twist",NULL,NULL,NULL,"U"
4417,"John",NULL,"Berwick","(pseudonym); Agnes Haggard (legal name)",NULL,NULL,"F"
4418,"Carl","Heinrich","Caspari",NULL,1815,1861,"M"
4419,NULL,NULL,"BTAO Little Harry's Troubles",NULL,NULL,NULL,"U"
4420,"W.","E.","Coghlan",NULL,NULL,NULL,"M"
4421,"J.","Hornsby","Wright",NULL,NULL,NULL,"M"
4422,"A","Clergyman's","Wife",NULL,NULL,NULL,"F"
4423,"M.",NULL,"L.",NULL,NULL,NULL,"U"
4424,"Sophie","Amelia","Prosser","Dibdin (maiden name); Mrs. Prosser (familiar name)",1807,1882,"F"
4425,"M.","L.","Whately",NULL,NULL,NULL,"F"
4426,"Samuel",NULL,"Mossman",NULL,NULL,NULL,"M"
4427,"S.","R.","Whitehead",NULL,NULL,NULL,"F"
4428,"Helen","Finch","Parker",NULL,NULL,NULL,"F"
4429,"S.","G.","Cotton",NULL,NULL,NULL,"M"
4430,NULL,NULL,"ECA","(pseudonym)",NULL,NULL,"U"
4431,"Mary","Atkinson","Maurice",NULL,NULL,NULL,"F"
4432,"S.","L.","Couperthwaite",NULL,NULL,NULL,"U"
4433,"S.",NULL,"L.",NULL,NULL,NULL,"U"
4434,"S.","T.","C.",NULL,NULL,NULL,"U"
4435,"Alice",NULL,"Carey",NULL,NULL,NULL,"F"
4436,"G.","E. E.","Crampton",NULL,NULL,NULL,"U"
4437,"Sarah",NULL,"Crompton",NULL,NULL,NULL,"F"
4438,"J.","G.","Cumming",NULL,NULL,NULL,"M"
4439,"Sarah","Selina","Hamer",NULL,NULL,NULL,"F"
4440,"I.",NULL,"Gilchrist",NULL,NULL,NULL,"F"
4441,"Anne","Jane","Cupples","Douglas (maiden name)",1839,1898,"F"
4442,"Mary","Francis","Cusack",NULL,NULL,NULL,"F"
4443,"Mary","E.","Bromfield",NULL,NULL,NULL,"F"
4444,"Servais","Dominique","Daems",NULL,NULL,NULL,"M"
4445,NULL,NULL,"BTAO Grandmamma's Nest",NULL,NULL,NULL,"U"
4446,"Jeanie","Selina","Dammast",NULL,NULL,NULL,"F"
4447,"Leigh",NULL,"Tempest","(pseudonym); Jane Mill (legal name)",NULL,NULL,"F"
4448,"Mrs. W.","Dinzey","Burton",NULL,NULL,NULL,"F"
4449,"Mary","C.","Bushe",NULL,NULL,NULL,"F"
4450,"Caroline","Hyde","Butler",NULL,NULL,NULL,"F"
4451,"John","Rose","Butlin",NULL,NULL,NULL,"M"
4452,"Charles",NULL,"Camden",NULL,NULL,NULL,"M"
4453,"Mrs. Graham",NULL,"Campbell",NULL,NULL,NULL,"F"
4454,"James",NULL,"Campkin",NULL,NULL,NULL,"M"
4455,"William","S.","Martin",NULL,NULL,NULL,"M"
4456,"L.","M.","Carless",NULL,NULL,NULL,"F"
4457,"Edward",NULL,"Carpenter",NULL,NULL,NULL,"M"
4458,"A.","R.","W.",NULL,NULL,NULL,"U"
4459,"Mrs. Stanley",NULL,"Cary",NULL,NULL,NULL,"F"
4460,NULL,NULL,"BTAO The Doll and her Friends",NULL,NULL,NULL,"U"
